10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 0100.0111111, 10000000, 00000001, 10000000, 10000000, 10000000, 01.0001111, 10000000, 0110.0111101, 10000000, 10000000, 10000000, 0110.1001001, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000
10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 011.0011101, 10000000, 10000000, 10000000, 010.1101001, 10000000, 10000000, 10000000, 10000000, 10000000, 01.0001000, 10000000, 10000000, 10000000, 10000000, 10000000, 010.1011010, 10000000, 10000000, 10000000, 10000000, 0100.0001011, 10000000, 10000000
10000000, 01111100, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 010.1110100, 10000000, 10000000, 10000000, 10000000, 10000000, 01.1111111, 10000000, 10000000, 10000000, 10000000, 10000000, 01111110, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 01.0001010
10000000, 01110100, 0100.0110101, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 0101.1001100, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 01000.0000000, 10000000, 10000000, 10000000, 10000000, 010.1001111, 10000000, 10000000
10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 010.0011000, 10000000, 0100.0101011, 10000000, 10000000, 10000000, 10000000, 10000000, 0110.0001101, 10000000, 10000000, 10000000, 0110.0100110, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000
10000000, 10000000, 10000000, 10000000, 10000000, 011.1000111, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 010.1010101, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 00001110, 10000000, 10000000, 10000000, 01001000, 10000000, 01.0111000, 01101111
10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 010.0000100, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 0100.0100011, 10000000, 10000000, 10000000, 01000011, 10000000, 10000000, 10000000, 01001101, 10000000
10000000, 010.1000001, 10000000, 10000000, 10000000, 0100.1101000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 01.1000010, 010.0001100, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 01100001, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 011.1011101, 10000000
10000000, 10000000, 01001101, 10000000, 10000000, 10000000, 10000000, 10000000, 00011010, 10000000, 00000000, 10000000, 0110.1101101, 10000000, 10000000, 010.0101101, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 0111.0100100, 10000000, 10000000, 10000000, 10000000, 10000000, 0100.0000110, 01.0001110
00111000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 10000000, 011.1010001, 01101101, 10000000, 10000000, 10000000, 10000000, 011.1111011, 10000000, 10000000, 10000000, 10000000, 010.0101100, 10000000, 10000000, 10000000, 0101.0111110, 10000000, 10000000, 10000000, 10000000, 10000000
